"","sigma_s","rew_multi","sigma","rho","reward"
"5369",1.5,10,0.9,0.9,16912.4170749621
"5370",1.5,10,1,0.9,16645.9612713456
"5371",1.5,10,1.1,0.9,16434.350753686
"5372",1.5,10,1.2,0.9,16264.5336206603
"5373",1.5,10,1.3,0.9,16126.7722367496
"5374",1.5,10,1.4,0.9,16013.8235801831
"5375",1.5,10,1.5,0.9,15920.2783419062
"5376",1.5,10,1.6,0.9,15842.0660541102
"5377",1.5,10,1.7,0.9,15776.0953168792
"5378",1.5,10,1.8,0.9,15719.9949235489
"5379",1.5,10,1.9,0.9,15671.9277382662
"5380",1.5,10,2,0.9,15630.4563165677
"5381",1.5,10,0.1,1,22053.5125846883
"5382",1.5,10,0.2,1,21297.3659653387
"5383",1.5,10,0.3,1,20525.1125876842
"5384",1.5,10,0.4,1,19715.8512453715
"5385",1.5,10,0.5,1,18946.6606122323
"5386",1.5,10,0.6,1,18297.8480663993
"5387",1.5,10,0.7,1,17782.4581865437
"5388",1.5,10,0.8,1,17380.6843791319
"5389",1.5,10,0.9,1,17067.610654492
"5390",1.5,10,1,1,16821.901919957
"5391",1.5,10,1.1,1,16627.0880846721
"5392",1.5,10,1.2,1,16470.8868134061
"5393",1.5,10,1.3,1,16344.2266804089
"5394",1.5,10,1.4,1,16240.3995862213
"5395",1.5,10,1.5,1,16154.4131178705
"5396",1.5,10,1.6,1,16082.5183855805
"5397",1.5,10,1.7,1,16021.8718172774
"5398",1.5,10,1.8,1,15970.2939390658
"5399",1.5,10,1.9,1,15926.0968907307
"5400",1.5,10,2,1,15887.9603252111
"5401",1.5,10,0.1,1.1,22044.6617338383
"5402",1.5,10,0.2,1.1,21289.203215923
"5403",1.5,10,0.3,1.1,20517.0930660399
"5404",1.5,10,0.4,1.1,19712.7573525378
"5405",1.5,10,0.5,1.1,18963.0625014686
"5406",1.5,10,0.6,1.1,18344.8884222403
"5407",1.5,10,0.7,1.1,17861.8906240139
"5408",1.5,10,0.8,1.1,17489.0620749502
"5409",1.5,10,0.9,1.1,17200.1432223157
"5410",1.5,10,1,1.1,16974.0872623298
"5411",1.5,10,1.1,1.1,16795.1634896552
"5412",1.5,10,1.2,1.1,16651.8413773475
"5413",1.5,10,1.3,1.1,16535.6869759747
"5414",1.5,10,1.4,1.1,16440.4989991443
"5415",1.5,10,1.5,1.1,16361.6781279616
"5416",1.5,10,1.6,1.1,16295.7780417101
"5417",1.5,10,1.7,1.1,16240.1881895153
"5418",1.5,10,1.8,1.1,16192.9094017895
"5419",1.5,10,1.9,1.1,16152.3942811713
"5420",1.5,10,2,1.1,16117.432758461
"5421",1.5,10,0.1,1.2,22032.7200939835
"5422",1.5,10,0.2,1.2,21274.2535246165
"5423",1.5,10,0.3,1.2,20498.3616338382
"5424",1.5,10,0.4,1.2,19695.9632970613
"5425",1.5,10,0.5,1.2,18964.5394932676
"5426",1.5,10,0.6,1.2,18376.2272769105
"5427",1.5,10,0.7,1.2,17924.3943461053
"5428",1.5,10,0.8,1.2,17579.0279387628
"5429",1.5,10,0.9,1.2,17312.8244130044
"5430",1.5,10,1,1.2,17105.1621715504
"5431",1.5,10,1.1,1.2,16941.077148986
"5432",1.5,10,1.2,1.2,16809.7723896929
"5433",1.5,10,1.3,1.2,16703.4205183779
"5434",1.5,10,1.4,1.2,16616.2965431124
"5435",1.5,10,1.5,1.2,16544.1681988036
"5436",1.5,10,1.6,1.2,16483.8707644736
"5437",1.5,10,1.7,1.2,16433.0102307106
"5438",1.5,10,1.8,1.2,16389.7548942961
"5439",1.5,10,1.9,1.2,16352.6878284213
"5440",1.5,10,2,1.2,16320.7014380583
"5441",1.5,10,0.1,1.3,22018.1248993941
"5442",1.5,10,0.2,1.3,21253.4482902235
"5443",1.5,10,0.3,1.3,20470.3696364868
"5444",1.5,10,0.4,1.3,19667.5937044279
"5445",1.5,10,0.5,1.3,18953.8486151788
"5446",1.5,10,0.6,1.3,18394.8287183042
"5447",1.5,10,0.7,1.3,17972.8664743269
"5448",1.5,10,0.8,1.3,17653.3486041405
"5449",1.5,10,0.9,1.3,17408.2973821014
"5450",1.5,10,1,1.3,17217.6646246425
"5451",1.5,10,1.1,1.3,17067.2782656752
"5452",1.5,10,1.2,1.3,16947.0535104889
"5453",1.5,10,1.3,1.3,16849.7361438708
"5454",1.5,10,1.4,1.3,16770.0450829914
"5455",1.5,10,1.5,1.3,16704.0876417138
"5456",1.5,10,1.6,1.3,16648.9585821726
"5457",1.5,10,1.7,1.3,16602.4630145757
"5458",1.5,10,1.8,1.3,16562.9230795578
"5459",1.5,10,1.9,1.3,16529.041670725
"5460",1.5,10,2,1.3,16499.8053101504
"5461",1.5,10,0.1,1.4,22001.2819926501
"5462",1.5,10,0.2,1.4,21227.6403338099
"5463",1.5,10,0.3,1.4,20434.4655841373
"5464",1.5,10,0.4,1.4,19629.6436999075
"5465",1.5,10,0.5,1.4,18933.5464310287
"5466",1.5,10,0.6,1.4,18403.3690521447
"5467",1.5,10,0.7,1.4,18009.897663733
"5468",1.5,10,0.8,1.4,17714.5167287095
"5469",1.5,10,0.9,1.4,17488.9820844976
"5470",1.5,10,1,1.4,17313.9618563955
"5471",1.5,10,1.1,1.4,17176.0933622454
"5472",1.5,10,1.2,1.4,17065.9777869207
"5473",1.5,10,1.3,1.4,16976.8982313652
"5474",1.5,10,1.4,1.4,16903.98390514
"5475",1.5,10,1.5,1.4,16843.6535460895
"5476",1.5,10,1.6,1.4,16793.2388494674
"5477",1.5,10,1.7,1.4,16750.7263042946
"5478",1.5,10,1.8,1.4,16714.5780128551
"5479",1.5,10,1.9,1.4,16683.6058161258
"5480",1.5,10,2,1.4,16656.8818007017
"5481",1.5,10,0.1,1.5,21982.5636562778
"5482",1.5,10,0.2,1.5,21197.5999876989
"5483",1.5,10,0.3,1.5,20391.8879193356
"5484",1.5,10,0.4,1.5,19583.9629586218
"5485",1.5,10,0.5,1.5,18905.9557300389
"5486",1.5,10,0.6,1.5,18404.203105738
"5487",1.5,10,0.7,1.5,18037.7470782848
"5488",1.5,10,0.8,1.5,17764.7274315781
"5489",1.5,10,0.9,1.5,17557.0465468799
"5490",1.5,10,1,1.5,17396.2135963082
"5491",1.5,10,1.1,1.5,17269.6809606563
"5492",1.5,10,1.2,1.5,17168.7043077682
"5493",1.5,10,1.3,1.5,17087.066226608
"5494",1.5,10,1.4,1.5,17020.2720592886
"5495",1.5,10,1.5,1.5,16965.0238157978
"5496",1.5,10,1.6,1.5,16918.8677445809
"5497",1.5,10,1.7,1.5,16879.9541629388
"5498",1.5,10,1.8,1.5,16846.8714142865
"5499",1.5,10,1.9,1.5,16818.5295368423
"5500",1.5,10,2,1.5,16794.0777167796
"5501",1.5,10,0.1,1.6,21962.3077522635
"5502",1.5,10,0.2,1.6,21164.0148003776
"5503",1.5,10,0.3,1.6,20343.7628490128
"5504",1.5,10,0.4,1.6,19532.2474664055
"5505",1.5,10,0.5,1.6,18873.1443916699
"5506",1.5,10,0.6,1.6,18399.3513049411
"5507",1.5,10,0.7,1.6,18058.3405168407
"5508",1.5,10,0.8,1.6,17805.8770468383
"5509",1.5,10,0.9,1.6,17614.3995711218
"5510",1.5,10,1,1.6,17466.3563738927
"5511",1.5,10,1.1,1.6,17350.0073289192
"5512",1.5,10,1.2,1.6,17257.226090415
"5513",1.5,10,1.3,1.6,17182.2556174307
"5514",1.5,10,1.4,1.6,17120.9433677155
"5515",1.5,10,1.5,1.6,17070.2470648803
"5516",1.5,10,1.6,1.6,17027.9057876821
"5517",1.5,10,1.7,1.6,16992.2167177978
"5518",1.5,10,1.8,1.6,16961.8812023907
"5519",1.5,10,1.9,1.6,16935.8971106082
"5520",1.5,10,2,1.6,16913.4825632495
"5521",1.5,10,0.1,1.7,21940.8178407621
"5522",1.5,10,0.2,1.7,21127.4920052373
"5523",1.5,10,0.3,1.7,20291.1058261311
"5524",1.5,10,0.4,1.7,19476.0372053223
"5525",1.5,10,0.5,1.7,18836.9147956088
"5526",1.5,10,0.6,1.7,18390.5040343787
"5527",1.5,10,0.7,1.7,18073.28581268
"5528",1.5,10,0.8,1.7,17839.5776314708
"5529",1.5,10,0.9,1.7,17662.698545028
"5530",1.5,10,1,1.7,17526.1030748534
"5531",1.5,10,1.1,1.7,17418.8380075958
"5532",1.5,10,1.2,1.7,17333.3543998348
"5533",1.5,10,1.3,1.7,17264.3159881333
"5534",1.5,10,1.4,1.7,17207.879103576
"5535",1.5,10,1.5,1.7,17161.2306998359
"5536",1.5,10,1.6,1.7,17122.2819914419
"5537",1.5,10,1.7,1.7,17089.4609376851
"5538",1.5,10,1.8,1.7,17061.5693655448
"5539",1.5,10,1.9,1.7,17037.6831771661
"5540",1.5,10,2,1.7,17017.0817122301
"5541",1.5,10,0.1,1.8,21918.3640082016
"5542",1.5,10,0.2,1.8,21088.5629734156
"5543",1.5,10,0.3,1.8,20234.8254680061
"5544",1.5,10,0.4,1.8,19416.7180724
"5545",1.5,10,0.5,1.8,18798.8023180785
"5546",1.5,10,0.6,1.8,18379.0394547208
"5547",1.5,10,0.7,1.8,18083.8998406617
"5548",1.5,10,0.8,1.8,17867.1813834548
"5549",1.5,10,0.9,1.8,17703.3668869383
"5550",1.5,10,1,1.8,17576.952693631
"5551",1.5,10,1.1,1.8,17477.7404177941
"5552",1.5,10,1.2,1.8,17398.7150907686
"5553",1.5,10,1.3,1.8,17334.9219819187
"5554",1.5,10,1.4,1.8,17282.7943662113
"5555",1.5,10,1.5,1.8,17239.7233857075
"5556",1.5,10,1.6,1.8,17203.7729871964
"5557",1.5,10,1.7,1.8,17173.4868940975
"5558",1.5,10,1.8,1.8,17147.7557539165
"5559",1.5,10,1.9,1.8,17125.7243915155
"5560",1.5,10,2,1.8,17106.7261945933
"5561",1.5,10,0.1,1.9,21895.184191955
"5562",1.5,10,0.2,1.9,21047.6889764346
"5563",1.5,10,0.3,1.9,20175.728964212
"5564",1.5,10,0.4,1.9,19355.5265094043
"5565",1.5,10,0.5,1.9,18760.0816281108
"5566",1.5,10,0.6,1.9,18366.0509070312
"5567",1.5,10,0.7,1.9,18091.2421489434
"5568",1.5,10,0.8,1.9,17889.8102100696
"5569",1.5,10,0.9,1.9,17737.6167717631
"5570",1.5,10,1,1.9,17620.2062313407
"5571",1.5,10,1.1,1.9,17528.0936941305
"5572",1.5,10,1.2,1.9,17454.7532428743
"5573",1.5,10,1.3,1.9,17395.5735282919
"5574",1.5,10,1.4,1.9,17347.2345751575
"5575",1.5,10,1.5,1.9,17307.3083692858
"5576",1.5,10,1.6,1.9,17273.9936432708
"5577",1.5,10,1.7,1.9,17245.9360603013
"5578",1.5,10,1.8,1.9,17222.1043793093
"5579",1.5,10,1.9,1.9,17201.7039911275
"5580",1.5,10,2,1.9,17184.1157577543
"5581",1.5,10,0.1,2,21871.4858337061
"5582",1.5,10,0.2,2,21005.2677002412
"5583",1.5,10,0.3,2,20114.5283118523
"5584",1.5,10,0.4,2,19293.5555523253
"5585",1.5,10,0.5,2,18721.7795968434
"5586",1.5,10,0.6,2,18352.3802511851
"5587",1.5,10,0.7,2,18096.151181305
"5588",1.5,10,0.8,2,17908.3868772367
"5589",1.5,10,0.9,2,17766.4739320791
"5590",1.5,10,1,2,17656.9857077432
"5591",1.5,10,1.1,2,17571.102771291
"5592",1.5,10,1.2,2,17502.7431213714
"5593",1.5,10,1.3,2,17447.6023482136
"5594",1.5,10,1.4,2,17402.5790681516
"5595",1.5,10,1.5,2,17365.404616666
"5596",1.5,10,1.6,2,17334.3961070176
"5597",1.5,10,1.7,2,17308.2885575294
"5598",1.5,10,1.8,2,17286.1191130941
"5599",1.5,10,1.9,2,17267.146151408
"5600",1.5,10,2,2,17250.7920507845
"5601",1.5,15,0.1,0.1,21915.1626316087
"5602",1.5,15,0.2,0.1,20893.0169649623
"5603",1.5,15,0.3,0.1,19857.2940989194
"5604",1.5,15,0.4,0.1,18764.9681840691
"5605",1.5,15,0.5,0.1,17660.2033345925
"5606",1.5,15,0.6,0.1,16651.609950638
"5607",1.5,15,0.7,0.1,15799.8927420692
"5608",1.5,15,0.8,0.1,15111.7084296927
"5609",1.5,15,0.9,0.1,14566.3827571525
"5610",1.5,15,1,0.1,14136.1287047257
"5611",1.5,15,1.1,0.1,13795.2961409231
"5612",1.5,15,1.2,0.1,13523.0766359037
"5613",1.5,15,1.3,0.1,13303.4717271969
"5614",1.5,15,1.4,0.1,13124.4387964748
"5615",1.5,15,1.5,0.1,12976.9614465798
"5616",1.5,15,1.6,0.1,12854.2708479009
"5617",1.5,15,1.7,0.1,12751.2507587231
"5618",1.5,15,1.8,0.1,12663.9997822523
"5619",1.5,15,1.9,0.1,12589.5139647598
"5620",1.5,15,2,0.1,12525.4573567245
"5621",1.5,15,0.1,0.2,21955.3229258417
"5622",1.5,15,0.2,0.2,20992.3530336615
"5623",1.5,15,0.3,0.2,20014.3725191892
"5624",1.5,15,0.4,0.2,18980.5206202239
"5625",1.5,15,0.5,0.2,17932.7876847233
"5626",1.5,15,0.6,0.2,16973.7203331131
"5627",1.5,15,0.7,0.2,16161.2279099773
"5628",1.5,15,0.8,0.2,15502.482096622
"5629",1.5,15,0.9,0.2,14978.7401461356
"5630",1.5,15,1,0.2,14564.257746421
"5631",1.5,15,1.1,0.2,14235.0437548672
"5632",1.5,15,1.2,0.2,13971.5030968171
"5633",1.5,15,1.3,0.2,13758.4873813964
"5634",1.5,15,1.4,0.2,13584.5415064659
"5635",1.5,15,1.5,0.2,13441.0556817954
"5636",1.5,15,1.6,0.2,13321.5450303552
"5637",1.5,15,1.7,0.2,13221.0941586815
"5638",1.5,15,1.8,0.2,13135.9457983131
"5639",1.5,15,1.9,0.2,13063.2009700361
"5640",1.5,15,2,0.2,13000.6013102443
"5641",1.5,15,0.1,0.3,21988.4062702068
"5642",1.5,15,0.2,0.3,21076.1431650933
"5643",1.5,15,0.3,0.3,20148.1214182139
"5644",1.5,15,0.4,0.3,19165.3332209001
"5645",1.5,15,0.5,0.3,18169.2462117687
"5646",1.5,15,0.6,0.3,17257.498208057
"5647",1.5,15,0.7,0.3,16484.6405030106
"5648",1.5,15,0.8,0.3,15857.2041897219
"5649",1.5,15,0.9,0.3,15357.4687752381
"5650",1.5,15,1,0.3,14961.2205246171
"5651",1.5,15,1.1,0.3,14645.8966302983
"5652",1.5,15,1.2,0.3,14393.0381904102
"5653",1.5,15,1.3,0.3,14188.3417204126
"5654",1.5,15,1.4,0.3,14020.963651664
"5655",1.5,15,1.5,0.3,13882.7336764337
"5656",1.5,15,1.6,0.3,13767.4837649223
"5657",1.5,15,1.7,0.3,13670.5289089545
"5658",1.5,15,1.8,0.3,13588.2812304086
"5659",1.5,15,1.9,0.3,13517.9678251819
"5660",1.5,15,2,0.3,13457.4253436157
"5661",1.5,15,0.1,0.4,22014.7012093442
"5662",1.5,15,0.2,0.4,21145.0204572963
"5663",1.5,15,0.3,0.4,20259.3028783091
"5664",1.5,15,0.4,0.4,19320.2469463612
"5665",1.5,15,0.5,0.4,18370.3418642541
"5666",1.5,15,0.6,0.4,17503.3538729091
"5667",1.5,15,0.7,0.4,16769.954687226
"5668",1.5,15,0.8,0.4,16175.0139276149
"5669",1.5,15,0.9,0.4,15701.040034118
"5670",1.5,15,1,0.4,15324.8968721861
"5671",1.5,15,1.1,0.4,15025.2356270425
"5672",1.5,15,1.2,0.4,14784.6513204249
"5673",1.5,15,1.3,0.4,14589.6675701825
"5674",1.5,15,1.4,0.4,14430.0627281495
"5675",1.5,15,1.5,0.4,14298.1267232468
"5676",1.5,15,1.6,0.4,14188.0312866436
"5677",1.5,15,1.7,0.4,14095.3433920703
"5678",1.5,15,1.8,0.4,14016.6635885508
"5679",1.5,15,1.9,0.4,13949.3612887446
"5680",1.5,15,2,0.4,13891.3817880099
"5681",1.5,15,0.1,0.5,22034.5714092953
"5682",1.5,15,0.2,0.5,21199.7898159711
"5683",1.5,15,0.3,0.5,20348.9787931588
"5684",1.5,15,0.4,0.5,19446.5592797791
"5685",1.5,15,0.5,0.5,18537.5051329136
"5686",1.5,15,0.6,0.5,17712.5857432876
"5687",1.5,15,0.7,0.5,17018.0505526155
"5688",1.5,15,0.8,0.5,16456.2051775913
"5689",1.5,15,0.9,0.5,16009.123971087
"5690",1.5,15,1,0.5,15654.3743137912
"5691",1.5,15,1.1,0.5,15371.6386625284
"5692",1.5,15,1.2,0.5,15144.488497552
"5693",1.5,15,1.3,0.5,14960.2498802159
"5694",1.5,15,1.4,0.5,14809.3230344069
"5695",1.5,15,1.5,0.5,14684.4684194175
"5696",1.5,15,1.6,0.5,14580.2112482155
"5697",1.5,15,1.7,0.5,14492.3844386178
"5698",1.5,15,1.8,0.5,14417.7898269713
"5699",1.5,15,1.9,0.5,14353.9504433183
"5700",1.5,15,2,0.5,14298.9299198747
"5701",1.5,15,0.1,0.6,22048.4399835637
"5702",1.5,15,0.2,0.6,21241.3898919043
"5703",1.5,15,0.3,0.6,20418.4496962827
"5704",1.5,15,0.4,0.6,19545.9426138028
"5705",1.5,15,0.5,0.6,18672.7249970532
"5706",1.5,15,0.6,0.6,17887.238844426
"5707",1.5,15,0.7,0.6,17230.7008053917
"5708",1.5,15,0.8,0.6,16702.0614814062
"5709",1.5,15,0.9,0.6,16282.4394418012
"5710",1.5,15,1,0.6,15949.8224388652
"5711",1.5,15,1.1,0.6,15684.7822622138
"5712",1.5,15,1.2,0.6,15471.8004807317
"5713",1.5,15,1.3,0.6,15298.9782385089
"5714",1.5,15,1.4,0.6,15157.3298012989
"5715",1.5,15,1.5,0.6,15040.0876513674
"5716",1.5,15,1.6,0.6,14942.1360301428
"5717",1.5,15,1.7,0.6,14859.5807407249
"5718",1.5,15,1.8,0.6,14789.4319502924
"5719",1.5,15,1.9,0.6,14729.3728686116
"5720",1.5,15,2,0.6,14677.5913234119
"5721",1.5,15,0.1,0.7,22056.772661649
"5722",1.5,15,0.2,0.7,21270.8532953672
"5723",1.5,15,0.3,0.7,20469.1903961212
"5724",1.5,15,0.4,0.7,19620.3558720439
"5725",1.5,15,0.5,0.7,18778.4273205933
"5726",1.5,15,0.6,0.7,18029.9419379843
"5727",1.5,15,0.7,0.7,17410.3764652811
"5728",1.5,15,0.8,0.7,16914.6512062739
"5729",1.5,15,0.9,0.7,16522.556454911
"5730",1.5,15,1,0.7,16212.3125794677
"5731",1.5,15,1.1,0.7,15965.282640072
"5732",1.5,15,1.2,0.7,15766.8057593935
"5733",1.5,15,1.3,0.7,15605.7304966472
"5734",1.5,15,1.4,0.7,15473.6714950666
"5735",1.5,15,1.5,0.7,15364.3274480674
"5736",1.5,15,1.6,0.7,15272.9401088886
"5737",1.5,15,1.7,0.7,15195.8888950674
"5738",1.5,15,1.8,0.7,15130.3941153815
"5739",1.5,15,1.9,0.7,15074.3014038683
"5740",1.5,15,2,0.7,15025.9251124949
"5741",1.5,15,0.1,0.8,22060.0611610011
"5742",1.5,15,0.2,0.8,21289.2677207944
"5743",1.5,15,0.3,0.8,20502.7871023269
"5744",1.5,15,0.4,0.8,19671.9561984965
"5745",1.5,15,0.5,0.8,18857.3501003423
"5746",1.5,15,0.6,0.8,18143.7368042509
"5747",1.5,15,0.7,0.8,17560.0405771651
"5748",1.5,15,0.8,0.8,17096.606427106
"5749",1.5,15,0.9,0.8,16731.6768816126
"5750",1.5,15,1,0.8,16443.6097231645
"5751",1.5,15,1.1,0.8,16214.5028333071
"5752",1.5,15,1.2,0.8,16030.5138587269
"5753",1.5,15,1.3,0.8,15881.2116592714
"5754",1.5,15,1.4,0.8,15758.7930384649
"5755",1.5,15,1.5,0.8,15657.4110680802
"5756",1.5,15,1.6,0.8,15572.6575517827
"5757",1.5,15,1.7,0.8,15501.180953653
"5758",1.5,15,1.8,0.8,15440.4090278893
"5759",1.5,15,1.9,0.8,15388.3483271646
"5760",1.5,15,2,0.8,15343.4389681456
"5761",1.5,15,0.1,0.9,22058.8078679761
"5762",1.5,15,0.2,0.9,21297.7401832245
"5763",1.5,15,0.3,0.9,20520.8798151661
"5764",1.5,15,0.4,0.9,19703.0162818312
"5765",1.5,15,0.5,0.9,18912.4235071028
"5766",1.5,15,0.6,0.9,18231.9116399433
"5767",1.5,15,0.7,0.9,17682.9470366374
"5768",1.5,15,0.8,0.9,17250.9067136827
"5769",1.5,15,0.9,0.9,16912.4170749621
"5770",1.5,15,1,0.9,16645.9612713456
"5771",1.5,15,1.1,0.9,16434.350753686
"5772",1.5,15,1.2,0.9,16264.5336206603
"5773",1.5,15,1.3,0.9,16126.7722367496
"5774",1.5,15,1.4,0.9,16013.8235801831
"5775",1.5,15,1.5,0.9,15920.2783419062
"5776",1.5,15,1.6,0.9,15842.0660541102
"5777",1.5,15,1.7,0.9,15776.0953168792
"5778",1.5,15,1.8,0.9,15719.9949235489
"5779",1.5,15,1.9,0.9,15671.9277382662
"5780",1.5,15,2,0.9,15630.4563165677
"5781",1.5,15,0.1,1,22053.5125846883
"5782",1.5,15,0.2,1,21297.3659653387
"5783",1.5,15,0.3,1,20525.1125876842
"5784",1.5,15,0.4,1,19715.8512453715
"5785",1.5,15,0.5,1,18946.6606122323
"5786",1.5,15,0.6,1,18297.8480663993
"5787",1.5,15,0.7,1,17782.4581865437
"5788",1.5,15,0.8,1,17380.6843791319
"5789",1.5,15,0.9,1,17067.610654492
"5790",1.5,15,1,1,16821.901919957
"5791",1.5,15,1.1,1,16627.0880846721
"5792",1.5,15,1.2,1,16470.8868134061
"5793",1.5,15,1.3,1,16344.2266804089
"5794",1.5,15,1.4,1,16240.3995862213
"5795",1.5,15,1.5,1,16154.4131178705
"5796",1.5,15,1.6,1,16082.5183855805
"5797",1.5,15,1.7,1,16021.8718172774
"5798",1.5,15,1.8,1,15970.2939390658
"5799",1.5,15,1.9,1,15926.0968907307
"5800",1.5,15,2,1,15887.9603252111
"5801",1.5,15,0.1,1.1,22044.6617338383
"5802",1.5,15,0.2,1.1,21289.203215923
"5803",1.5,15,0.3,1.1,20517.0930660399
"5804",1.5,15,0.4,1.1,19712.7573525378
"5805",1.5,15,0.5,1.1,18963.0625014686
"5806",1.5,15,0.6,1.1,18344.8884222403
"5807",1.5,15,0.7,1.1,17861.8906240139
"5808",1.5,15,0.8,1.1,17489.0620749502
"5809",1.5,15,0.9,1.1,17200.1432223157
"5810",1.5,15,1,1.1,16974.0872623298
"5811",1.5,15,1.1,1.1,16795.1634896552
"5812",1.5,15,1.2,1.1,16651.8413773475
"5813",1.5,15,1.3,1.1,16535.6869759747
"5814",1.5,15,1.4,1.1,16440.4989991443
"5815",1.5,15,1.5,1.1,16361.6781279616
"5816",1.5,15,1.6,1.1,16295.7780417101
"5817",1.5,15,1.7,1.1,16240.1881895153
"5818",1.5,15,1.8,1.1,16192.9094017895
"5819",1.5,15,1.9,1.1,16152.3942811713
"5820",1.5,15,2,1.1,16117.432758461
"5821",1.5,15,0.1,1.2,22032.7200939835
"5822",1.5,15,0.2,1.2,21274.2535246165
"5823",1.5,15,0.3,1.2,20498.3616338382
"5824",1.5,15,0.4,1.2,19695.9632970613
"5825",1.5,15,0.5,1.2,18964.5394932676
"5826",1.5,15,0.6,1.2,18376.2272769105
"5827",1.5,15,0.7,1.2,17924.3943461053
"5828",1.5,15,0.8,1.2,17579.0279387628
"5829",1.5,15,0.9,1.2,17312.8244130044
"5830",1.5,15,1,1.2,17105.1621715504
"5831",1.5,15,1.1,1.2,16941.077148986
"5832",1.5,15,1.2,1.2,16809.7723896929
"5833",1.5,15,1.3,1.2,16703.4205183779
"5834",1.5,15,1.4,1.2,16616.2965431124
"5835",1.5,15,1.5,1.2,16544.1681988036
"5836",1.5,15,1.6,1.2,16483.8707644736
"5837",1.5,15,1.7,1.2,16433.0102307106
"5838",1.5,15,1.8,1.2,16389.7548942961
"5839",1.5,15,1.9,1.2,16352.6878284213
"5840",1.5,15,2,1.2,16320.7014380583
"5841",1.5,15,0.1,1.3,22018.1248993941
"5842",1.5,15,0.2,1.3,21253.4482902235
"5843",1.5,15,0.3,1.3,20470.3696364868
"5844",1.5,15,0.4,1.3,19667.5937044279
"5845",1.5,15,0.5,1.3,18953.8486151788
"5846",1.5,15,0.6,1.3,18394.8287183042
"5847",1.5,15,0.7,1.3,17972.8664743269
"5848",1.5,15,0.8,1.3,17653.3486041405
"5849",1.5,15,0.9,1.3,17408.2973821014
"5850",1.5,15,1,1.3,17217.6646246425
"5851",1.5,15,1.1,1.3,17067.2782656752
"5852",1.5,15,1.2,1.3,16947.0535104889
"5853",1.5,15,1.3,1.3,16849.7361438708
"5854",1.5,15,1.4,1.3,16770.0450829914
"5855",1.5,15,1.5,1.3,16704.0876417138
"5856",1.5,15,1.6,1.3,16648.9585821726
"5857",1.5,15,1.7,1.3,16602.4630145757
"5858",1.5,15,1.8,1.3,16562.9230795578
"5859",1.5,15,1.9,1.3,16529.041670725
"5860",1.5,15,2,1.3,16499.8053101504
"5861",1.5,15,0.1,1.4,22001.2819926501
"5862",1.5,15,0.2,1.4,21227.6403338099
"5863",1.5,15,0.3,1.4,20434.4655841373
"5864",1.5,15,0.4,1.4,19629.6436999075
"5865",1.5,15,0.5,1.4,18933.5464310287
"5866",1.5,15,0.6,1.4,18403.3690521447
"5867",1.5,15,0.7,1.4,18009.897663733
"5868",1.5,15,0.8,1.4,17714.5167287095
"5869",1.5,15,0.9,1.4,17488.9820844976
"5870",1.5,15,1,1.4,17313.9618563955
"5871",1.5,15,1.1,1.4,17176.0933622454
"5872",1.5,15,1.2,1.4,17065.9777869207
"5873",1.5,15,1.3,1.4,16976.8982313652
"5874",1.5,15,1.4,1.4,16903.98390514
"5875",1.5,15,1.5,1.4,16843.6535460895
"5876",1.5,15,1.6,1.4,16793.2388494674
"5877",1.5,15,1.7,1.4,16750.7263042946
"5878",1.5,15,1.8,1.4,16714.5780128551
"5879",1.5,15,1.9,1.4,16683.6058161258
"5880",1.5,15,2,1.4,16656.8818007017
"5881",1.5,15,0.1,1.5,21982.5636562778
"5882",1.5,15,0.2,1.5,21197.5999876989
"5883",1.5,15,0.3,1.5,20391.8879193356
"5884",1.5,15,0.4,1.5,19583.9629586218
"5885",1.5,15,0.5,1.5,18905.9557300389
"5886",1.5,15,0.6,1.5,18404.203105738
"5887",1.5,15,0.7,1.5,18037.7470782848
"5888",1.5,15,0.8,1.5,17764.7274315781
"5889",1.5,15,0.9,1.5,17557.0465468799
"5890",1.5,15,1,1.5,17396.2135963082
"5891",1.5,15,1.1,1.5,17269.6809606563
"5892",1.5,15,1.2,1.5,17168.7043077682
"5893",1.5,15,1.3,1.5,17087.066226608
"5894",1.5,15,1.4,1.5,17020.2720592886
"5895",1.5,15,1.5,1.5,16965.0238157978
"5896",1.5,15,1.6,1.5,16918.8677445809
"5897",1.5,15,1.7,1.5,16879.9541629388
"5898",1.5,15,1.8,1.5,16846.8714142865
"5899",1.5,15,1.9,1.5,16818.5295368423
"5900",1.5,15,2,1.5,16794.0777167796
"5901",1.5,15,0.1,1.6,21962.3077522635
"5902",1.5,15,0.2,1.6,21164.0148003776
"5903",1.5,15,0.3,1.6,20343.7628490128
"5904",1.5,15,0.4,1.6,19532.2474664055
"5905",1.5,15,0.5,1.6,18873.1443916699
"5906",1.5,15,0.6,1.6,18399.3513049411
"5907",1.5,15,0.7,1.6,18058.3405168407
"5908",1.5,15,0.8,1.6,17805.8770468383
"5909",1.5,15,0.9,1.6,17614.3995711218
"5910",1.5,15,1,1.6,17466.3563738927
"5911",1.5,15,1.1,1.6,17350.0073289192
"5912",1.5,15,1.2,1.6,17257.226090415
"5913",1.5,15,1.3,1.6,17182.2556174307
"5914",1.5,15,1.4,1.6,17120.9433677155
"5915",1.5,15,1.5,1.6,17070.2470648803
"5916",1.5,15,1.6,1.6,17027.9057876821
