"","sigma","omega.1","omega.2","omega.3","rho","lp__","subjid"
"3271",0.255600071865899,0.563980570546057,0.311287215424897,0.124732214029046,0.212419310696089,-5598.08147698027,2109
"3272",0.259561898433833,0.566325632279779,0.302282629793552,0.131391737926669,0.221631167116899,-5595.6165955956,2109
"3273",0.297181630369409,0.621702430021467,0.273887794327501,0.104409775651032,0.184627801340687,-5596.05037241397,2109
"3274",0.288962659001933,0.643329799801062,0.266414382191779,0.0902558180071589,0.176117702088004,-5597.40521337961,2109
"3275",0.255337087077141,0.549253807648026,0.315430246943241,0.135315945408733,0.270176831940114,-5598.45688104732,2109
"3276",0.28432702790745,0.604650659795734,0.28798261919292,0.107366721011346,0.217747144112671,-5595.63100930719,2109
"3277",0.285611297102588,0.593253642065829,0.284085418175337,0.122660939758835,0.226362264192246,-5596.10754496935,2109
"3278",0.269360036594091,0.559709333120313,0.305570668287581,0.134719998592106,0.253055148006578,-5597.05920842072,2109
"3279",0.302684189366873,0.619536274068324,0.277619054047585,0.102844671884091,0.219918074165762,-5597.55713223741,2109
"3280",0.285854776857667,0.626118605765317,0.264936160963659,0.108945233271024,0.192371666042078,-5595.90981903561,2109
"3281",0.281987505114628,0.591426932713482,0.29029862171532,0.118274445571198,0.211284208226207,-5595.07235677119,2109
"3282",0.282942786076584,0.602632049667764,0.27630306867608,0.121064881656156,0.224055970804762,-5595.97552159044,2109
"3283",0.280488503497891,0.605898004406678,0.282371152017284,0.111730843576038,0.21967739099127,-5594.7965493997,2109
"3284",0.284085836864987,0.633137927052773,0.26342375312567,0.103438319821556,0.217543283786064,-5595.94825744684,2109
"3285",0.252634291738868,0.543985004631864,0.31110635950257,0.144908635865566,0.240587662390279,-5596.65562466793,2109
"3286",0.260501279067258,0.579412471479028,0.290053640684759,0.130533887836213,0.231099542976027,-5595.97155818276,2109
"3287",0.266815759732995,0.575676043003748,0.29476307208562,0.129560884910632,0.229193919676644,-5595.14885362654,2109
"3288",0.2769413127413,0.570622358649514,0.296316484026958,0.133061157323527,0.20610246481553,-5596.58788655358,2109
"3289",0.287831235759492,0.620139283470811,0.276849670751072,0.103011045778117,0.195936675161744,-5595.08664978514,2109
"3290",0.250654434871083,0.548025853803288,0.310629109957508,0.141345036239203,0.236156620731488,-5596.57067541543,2109
"3291",0.302772012729926,0.629759053151445,0.271683149093507,0.098557797755048,0.179632566097655,-5596.74324747556,2109
"3292",0.276726376937412,0.60715826332018,0.275621835714345,0.117219900965475,0.216097631809035,-5595.22671716433,2109
"3293",0.286166428053794,0.627604213787891,0.268352430704302,0.104043355507807,0.22057437484545,-5595.50954325776,2109
"3294",0.271260120544105,0.599547733255819,0.283000510518129,0.117451756226052,0.196538921768558,-5595.72712796579,2109
"3295",0.298510781375885,0.64943933037638,0.261282207971686,0.0892784616519346,0.184707107380825,-5595.86210705745,2109
"3296",0.300887619143035,0.656739992836272,0.245453372164298,0.0978066349994298,0.212185132606429,-5598.37227453901,2109
"3297",0.293680811684857,0.64476885787133,0.262527279515137,0.0927038626135332,0.211312476836128,-5595.85584786674,2109
"3298",0.263869659964117,0.584914124997307,0.294804729662113,0.12028114534058,0.225896534856419,-5595.5354455479,2109
"3299",0.253643802249431,0.582639935794766,0.299587390373608,0.117772673831625,0.228958733420126,-5598.41856125869,2109
"3300",0.311568681449932,0.66029793032718,0.253870832702826,0.0858312369699943,0.167523019010527,-5597.59541667008,2109
"3301",0.283230648417812,0.606058522548336,0.280623322510637,0.113318154941027,0.230189377917123,-5595.45355228004,2109
"3302",0.295018932141152,0.626185822521555,0.267415142719737,0.106399034758708,0.202848100809009,-5595.38109340427,2109
"3303",0.258716300642831,0.571431436538193,0.296224337623262,0.132344225838546,0.251310404102969,-5596.45868542714,2109
"3304",0.280223189775117,0.600159350471977,0.275175134348228,0.124665515179795,0.209684661144295,-5596.44277244225,2109
"3305",0.280166078451117,0.601707611129966,0.287952894540849,0.110339494329185,0.178746441865069,-5597.15969036412,2109
"3306",0.277884315239606,0.611291775648336,0.277035138524936,0.111673085826728,0.227127647582346,-5595.31722524746,2109
"3307",0.282446260925412,0.637597845843752,0.259497544882592,0.102904609273655,0.194295111842372,-5596.60611634994,2109
"3308",0.291504843120731,0.644969608615389,0.262805170219909,0.0922252211647022,0.190435220944279,-5595.7414073808,2109
"3309",0.232245403320104,0.511585333880917,0.33715540790611,0.151259258212973,0.24981527156753,-5601.50637475765,2109
"3310",0.30696651520612,0.63548049882222,0.26411475806344,0.10040474311434,0.187249194151718,-5596.72025119388,2109
"3311",0.263848715849338,0.546037787441659,0.309510350214523,0.144451862343817,0.236607188176892,-5596.93063055451,2109
"3312",0.287390758787161,0.580976213223059,0.298432926231723,0.120590860545217,0.223241865224361,-5597.1208817054,2109
"3313",0.256181478381461,0.585505205212673,0.288124361845693,0.126370432941633,0.22301748364689,-5596.90276862825,2109
"3314",0.292524237966919,0.623482537064737,0.272714172406354,0.103803290528909,0.204146687758223,-5594.94490153146,2109
"3315",0.255656938606962,0.548074884496565,0.317512357365348,0.134412758138087,0.212775559159064,-5597.80752073092,2109
"3316",0.287487262411467,0.607240600609984,0.274165474912325,0.118593924477691,0.206527349903183,-5595.8687608732,2109
"3317",0.263170048299235,0.58813148744029,0.286095002091739,0.12577351046797,0.203507750937185,-5596.46992433691,2109
"3318",0.256290787240714,0.582614147721578,0.294602305424314,0.122783546854108,0.229865718796213,-5596.62062389022,2109
"3319",0.269221975410514,0.586791959747986,0.284768923759764,0.128439116492251,0.238832865958844,-5596.16390590448,2109
"3320",0.249250532963455,0.563572144405732,0.308330533127305,0.128097322466963,0.216890304693681,-5598.22634635292,2109
"3321",0.286897469015165,0.610601072838951,0.288300383782161,0.101098543378888,0.221556075285652,-5597.11320123275,2109
"3322",0.289289494795484,0.594324694255858,0.288089072068572,0.11758623367557,0.201594216273743,-5595.97325985262,2109
"3323",0.309768021716411,0.669845980035234,0.25481352258478,0.0753404973799861,0.198723072479197,-5597.7658205142,2109
"3324",0.261320456982468,0.564119587956507,0.308493929838249,0.127386482205243,0.222087375023309,-5596.20354128777,2109
"3325",0.273224768999737,0.613008603258098,0.279820255175084,0.107171141566818,0.209636987202492,-5595.64322055104,2109
"3326",0.287019532672476,0.642374813339533,0.263013176111529,0.0946120105489375,0.203755041218331,-5595.8049781475,2109
"3327",0.279531485497264,0.610016959762831,0.277062289427029,0.11292075081014,0.219321410666842,-5594.88981594897,2109
"3328",0.298488555560321,0.615008626193673,0.280233841954013,0.104757531852313,0.217334360143619,-5596.68787594287,2109
"3329",0.289184879652569,0.626363864766946,0.260681176623704,0.11295495860935,0.19664078014663,-5597.06767038826,2109
"3330",0.291887261314935,0.638493813393555,0.2616443006712,0.0998618859352447,0.186537089917619,-5595.68945491764,2109
"3331",0.292713727351509,0.621398284622471,0.262280346875427,0.116321368502102,0.20790872644829,-5597.68630152735,2109
"3332",0.260930007100789,0.611456497018183,0.275692553092118,0.112850949889699,0.214527105073995,-5598.3532432986,2109
"3333",0.279951345991497,0.609988463290133,0.272995633688227,0.117015903021639,0.197707065815032,-5595.78168774818,2109
"3334",0.284228075279713,0.619609350412347,0.273959810924147,0.106430838663506,0.178035064543757,-5596.46472114785,2109
"3335",0.276125517373624,0.644499940186031,0.253085331592803,0.102414728221166,0.195488199753964,-5599.49732849362,2109
"3336",0.255230359229933,0.582129504418065,0.292813056224207,0.125057439357728,0.19954334624482,-5598.05185199433,2109
"3337",0.26758210868781,0.551065880762379,0.312745996818248,0.136188122419373,0.222610649123619,-5596.76205326956,2109
"3338",0.31649764865991,0.656539401380137,0.249152388951557,0.0943082096683064,0.195915653630244,-5598.42036218177,2109
"3339",0.280994346412942,0.569336090986116,0.30585760599557,0.124806303018314,0.2023050153255,-5597.59815354999,2109
"3340",0.270998775520552,0.587183536424183,0.285664851301592,0.127151612274225,0.239200901361627,-5595.94923167058,2109
"3341",0.304035224332682,0.681621074836553,0.24534949743653,0.0730294277269163,0.199222199700888,-5598.14825395691,2109
"3342",0.265417586570388,0.603578171191746,0.277628078345269,0.118793750462985,0.22242862041487,-5596.43776133123,2109
"3343",0.290766700199234,0.635826040194504,0.263347480984311,0.100826478821185,0.235960415447817,-5597.7641127915,2109
"3344",0.294256644621802,0.623080871793537,0.275094459676827,0.101824668529636,0.217808243550616,-5595.75751356898,2109
"3345",0.267395910834646,0.605781154561769,0.277684764418265,0.116534081019965,0.227459054776414,-5596.21977244622,2109
"3346",0.283477341773432,0.639662611905423,0.257638557252611,0.102698830841966,0.19746279496302,-5596.66404271253,2109
"3347",0.297670738114436,0.645212815304502,0.254872731982147,0.0999144527133508,0.203557818941952,-5596.19323208062,2109
"3348",0.296868284038956,0.634873212541347,0.26706112521319,0.0980656622454627,0.21804883398699,-5596.01204512076,2109
"3349",0.282654795800181,0.622038540599516,0.269448528897215,0.108512930503268,0.201999857049655,-5595.15282105251,2109
"3350",0.28442309582806,0.618917802238045,0.273531102903076,0.107551094858879,0.190802928560076,-5595.27033404304,2109
"3351",0.280488680718386,0.582044300270836,0.295194310500183,0.122761389228981,0.204249217028928,-5595.72049459368,2109
"3352",0.26876102502689,0.588188173141098,0.294010132609982,0.11780169424892,0.227954298133953,-5595.3520216261,2109
"3353",0.283532835392054,0.602016664380226,0.283974867111194,0.11400846850858,0.222680484157747,-5595.04053795992,2109
"3354",0.282784682612794,0.608296408328126,0.276072436223265,0.115631155448609,0.202900655342028,-5595.07194451343,2109
"3355",0.244642874593004,0.540191457786905,0.318662145411792,0.141146396801303,0.258644341876213,-5598.05500166939,2109
"3356",0.274627641816487,0.592851611154409,0.287380761806484,0.119767627039107,0.22429733744878,-5594.79049835047,2109
"3357",0.295144460713188,0.644773734775144,0.25825164209395,0.0969746231309053,0.176716497941953,-5596.4985110313,2109
"3358",0.279022037129787,0.5932648679892,0.290220435900604,0.116514696110196,0.230444508898767,-5595.35076296475,2109
"3359",0.274223485691446,0.581021851073072,0.292400039358876,0.126578109568051,0.200548125602656,-5595.67592846738,2109
"3360",0.268316958423799,0.556834525672713,0.303034520417438,0.140130953909849,0.251139346730262,-5597.25186282303,2109
"3361",0.289618277102148,0.641219674173607,0.263464789864843,0.0953155359615497,0.206558664172119,-5595.51877479363,2109
"3362",0.313997552616828,0.610404960627419,0.274737981154918,0.114857058217662,0.19964000750795,-5601.54540782536,2109
"3363",0.235260542109942,0.523316625079614,0.32279026054999,0.153893114370396,0.238376348287856,-5599.62198551964,2109
"3364",0.259949142831035,0.571176561181381,0.301880366561291,0.126943072257327,0.226118653633344,-5595.67076299434,2109
"3365",0.270107191303239,0.56839562454356,0.307750096629163,0.123854278827277,0.259562846922586,-5598.53171112079,2109
"3366",0.287631591374371,0.627255080953358,0.26996635884756,0.102778560199083,0.184238857626657,-5595.6816651564,2109
"3367",0.273395569407763,0.593072578559588,0.293363583533708,0.113563837906704,0.226212408024143,-5595.57945642928,2109
"3368",0.254175261819748,0.540060582291198,0.322402569511924,0.137536848196877,0.230992484024656,-5597.82325016434,2109
"3369",0.255293642694045,0.535180701776576,0.315137052770318,0.149682245453105,0.247747954500447,-5597.44935756663,2109
"3370",0.262837439232197,0.571659767158021,0.292797571479192,0.135542661362787,0.22891804255825,-5595.98855716014,2109
"3371",0.268880826517831,0.572452773386618,0.297504290386846,0.130042936226537,0.20336680139357,-5595.85321080528,2109
"3372",0.300194250809275,0.638010441322075,0.261312782073926,0.100676776603999,0.192133805283658,-5595.75217163758,2109
"3373",0.273167695145634,0.615034007881785,0.272154916347899,0.112811075770316,0.220991660774392,-5595.95748141964,2109
"3374",0.269546024424809,0.588522037572557,0.283720115426037,0.127757847001405,0.219684185366675,-5595.67314809553,2109
"3375",0.255411042791107,0.574522219536888,0.292810172154671,0.132667608308441,0.233209094139512,-5596.52623190507,2109
"3376",0.274905145994825,0.593558086370831,0.287276125718054,0.119165787911115,0.209996616392193,-5594.73982567803,2109
"3377",0.261603701744282,0.554184115068415,0.311123431400675,0.13469245353091,0.214917208467814,-5596.4607073429,2109
"3378",0.295734270725121,0.640572460653048,0.255187433401346,0.104240105945605,0.208701076066106,-5596.78744631259,2109
"3379",0.293497413021015,0.623336170113688,0.27375638621712,0.102907443669192,0.183608032149653,-5595.78163246808,2109
"3380",0.246087386871693,0.544566035452199,0.302953645751753,0.152480318796048,0.219464942158604,-5599.91350476902,2109
"3381",0.29174400511525,0.6268676882388,0.276770918683575,0.0963613930776254,0.182126138185763,-5596.53654901423,2109
"3382",0.272070940077,0.609254555866656,0.268445767779285,0.122299676354059,0.226037964876461,-5597.81370047231,2109
"3383",0.292743444754531,0.652816149684932,0.258804964263127,0.0883788860519409,0.193283915634276,-5596.09366854692,2109
"3384",0.267932065424235,0.579405271250131,0.297794966971221,0.122799761778648,0.213311027726566,-5595.24693328469,2109
"3385",0.268754032680498,0.576328036182797,0.295894227194122,0.127777736623081,0.235198479519359,-5595.24160191088,2109
"3386",0.268341937446809,0.583676528736116,0.285370568110698,0.130952903153186,0.24731002709612,-5596.98530642702,2109
"3387",0.293987838682612,0.603580361478885,0.277291546204217,0.119128092316898,0.224169766434515,-5597.29901821491,2109
"3388",0.312674170296123,0.67380442180143,0.251335480307249,0.0748600978913215,0.162208716238237,-5598.64755348397,2109
"3389",0.269953508885133,0.562063653797687,0.297663928261486,0.140272417940827,0.216137951035608,-5596.93623334162,2109
"3390",0.275358999810436,0.582203226522904,0.293286965398616,0.12450980807848,0.209315338467538,-5595.12030010785,2109
"3391",0.259272267599626,0.590621738313167,0.289984699877135,0.119393561809698,0.224758807014963,-5596.49308101902,2109
"3392",0.262900537757667,0.586909321425286,0.290640128046846,0.122450550527868,0.229164159295523,-5595.55017429375,2109
"3393",0.29551765508085,0.658098428921624,0.258540520589984,0.0833610504883917,0.190216100470149,-5596.66380440556,2109
"3394",0.276424885451409,0.587867698034337,0.295706780895602,0.116425521070061,0.208507960376338,-5595.41583187099,2109
"3395",0.26729857388935,0.614543280931935,0.272666276311683,0.112790442756382,0.212048362354934,-5596.96055705512,2109
"3396",0.287511304836372,0.623867431864881,0.266377706346237,0.109754861788882,0.169291202185129,-5598.22589296082,2109
"3397",0.265473294342085,0.59368993321684,0.285582057177365,0.120728009605795,0.206012460492446,-5595.83767146388,2109
"3398",0.305093292812751,0.645264331230971,0.261389037266841,0.0933466315021882,0.186936169398076,-5595.9262045255,2109
"3399",0.27451220160713,0.579232993333783,0.298389426492451,0.122377580173766,0.239178338618184,-5595.94881228969,2109
"3400",0.270374588540571,0.577311423574078,0.301289002308663,0.121399574117259,0.227024752723947,-5595.59490324403,2109
"3401",0.299902498824437,0.657611109597769,0.262187759909726,0.0802011304925049,0.187192234477875,-5597.26814624443,2109
"3402",0.260923201348213,0.542847543510693,0.311561140705032,0.145591315784275,0.221821370206013,-5597.1734999643,2109
"3403",0.301035079804358,0.621953652740342,0.274505779700775,0.103540567558883,0.199718511512798,-5596.05016480969,2109
"3404",0.281484381964674,0.619017174910344,0.268546055308983,0.112436769780673,0.176611573087918,-5597.64378839671,2109
"3405",0.297499992276143,0.61586271479108,0.27164806275297,0.112489222455949,0.193847091046801,-5596.5381863049,2109
"3406",0.306547705075074,0.656144308881438,0.254658139368297,0.0891975517502651,0.190609208795204,-5595.9516620439,2109
"3407",0.293389467044057,0.619991980020398,0.276947000536714,0.103061019442888,0.198822159366434,-5595.2369126747,2109
"3408",0.262139917255854,0.553041059232615,0.309152335416606,0.13780660535078,0.210562207855809,-5596.64976080041,2109
"3409",0.263473338570789,0.59036123070266,0.286093810364213,0.123544958933127,0.220824182963738,-5595.69587766665,2109
"3410",0.276378584273367,0.587558058239946,0.292191858674852,0.120250083085202,0.210316607782747,-5594.91266684016,2109
"3411",0.294216084997679,0.622676823644637,0.273031783663061,0.104291392692302,0.210469594085167,-5595.23305983434,2109
"3412",0.284396278954843,0.624541716677158,0.279187754605213,0.0962705287176294,0.187040599800773,-5596.91523801213,2109
"3413",0.269817349929264,0.548048849862122,0.308222387250122,0.143728762887757,0.207829298039493,-5598.2593837191,2109
"3414",0.289059500400378,0.611731886321602,0.284854601194201,0.103413512484197,0.183611017236348,-5596.71508055678,2109
"3415",0.286522807203386,0.651600725487989,0.258141109420702,0.0902581650913098,0.228891223059715,-5598.77545314481,2109
"3416",0.288947112678647,0.624234597682558,0.276245516765072,0.0995198855523691,0.206057718030639,-5595.26075006855,2109
"3417",0.293715023815572,0.609876997488685,0.281021063893444,0.109101938617871,0.212672528619239,-5595.6670836437,2109
"3418",0.271156164700968,0.590451704662554,0.280123494212931,0.129424801124515,0.206499541174079,-5596.77267127969,2109
"3419",0.295670304851108,0.631341884107283,0.272123910070306,0.0965342058224103,0.184471342408634,-5595.8861312708,2109
"3420",0.291754892840815,0.618731546183142,0.281343069016489,0.0999253848003689,0.188837825263673,-5596.2422404195,2109
"3421",0.287228738400757,0.633230094835385,0.270850417863678,0.0959194873009367,0.199245900944431,-5595.52411185147,2109
"3422",0.278438500252479,0.623851075294737,0.275354631311323,0.100794293393941,0.191125242404383,-5596.3758836304,2109
"3423",0.286359960169344,0.602185235786399,0.280426511536005,0.117388252677596,0.198107665132219,-5595.46234629704,2109
"3424",0.288136724950414,0.621146782506331,0.259174065370885,0.119679152122784,0.218699515780345,-5599.31313948752,2109
"3425",0.285581083294819,0.6267829930549,0.271543710118631,0.101673296826469,0.217862053017554,-5595.35441752537,2109
"3426",0.281866043932868,0.606383159698746,0.289043535712723,0.10457330458853,0.193722732374322,-5596.4772723084,2109
"3427",0.281479364565551,0.607264497015927,0.283640533193661,0.109094969790412,0.219169055791793,-5595.00328695994,2109
"3428",0.303458782422389,0.628911745459142,0.269800240214674,0.101288014326185,0.182791763859188,-5596.60333408057,2109
"3429",0.280555009894767,0.5961359052101,0.285609621920083,0.118254472869817,0.22244583580727,-5594.91900632752,2109
"3430",0.268759685016228,0.595820057771594,0.282968032798864,0.121211909429542,0.229651109074997,-5595.46514362646,2109
"3431",0.27140341323731,0.585720215184663,0.301021690102411,0.113258094712926,0.24792756745703,-5598.27180494036,2109
"3432",0.248121005532349,0.577378840446408,0.290435743406613,0.13218541614698,0.249666654861662,-5599.02131882844,2109
"3433",0.262985421865897,0.56852402643396,0.29303557102528,0.13844040254076,0.210503770772873,-5596.97350440091,2109
"3434",0.276033546563394,0.607448936521236,0.278783647670677,0.113767415808087,0.230897583814608,-5595.45473905462,2109
"3435",0.267316810526325,0.558951236439295,0.303665321684378,0.137383441876327,0.239674160608318,-5596.16036147947,2109
"3436",0.270216690074676,0.613895913363062,0.277312515813514,0.108791570823424,0.25366709173077,-5598.99654152522,2109
"3437",0.287782897566319,0.584713993635344,0.300625036189225,0.114660970175431,0.228989077354427,-5598.1444759081,2109
"3438",0.272628138192812,0.598679082559707,0.294125671033279,0.107195246407015,0.187040889301856,-5598.20991764855,2109
"3439",0.274939258591165,0.589193679175235,0.289574250871926,0.121232069952839,0.239186711705203,-5595.57999731648,2109
"3440",0.259186485545008,0.548545385297368,0.303283456225662,0.14817115847697,0.230398098681334,-5597.52311113477,2109
"3441",0.292867788089783,0.634175282970661,0.267449686988041,0.0983750300412982,0.195041987521589,-5595.07948186666,2109
"3442",0.299347667083733,0.620629038306789,0.276620525889295,0.102750435803915,0.217306830247566,-5596.54835827862,2109
"3443",0.289376591280385,0.610400018537909,0.277527295042087,0.112072686420004,0.21471276917572,-5595.1550635504,2109
"3444",0.273812038284132,0.583697426307731,0.292722804099853,0.123579769592416,0.221651122884949,-5594.85436204238,2109
"3445",0.29996526865377,0.624146515536762,0.274262021724247,0.101591462738991,0.21311375459169,-5596.21960057022,2109
"3446",0.29274489993616,0.618608283137509,0.279194927340091,0.1021967895224,0.200099450153208,-5595.4164897713,2109
"3447",0.266761884884508,0.564598983967704,0.293699950625782,0.141701065406514,0.19418912380963,-5599.04255325536,2109
"3448",0.298136934240726,0.659850666532801,0.253116608909182,0.087032724558017,0.181439349031226,-5596.34689328791,2109
"3449",0.270648085699297,0.568658619373638,0.305844159775825,0.125497220850537,0.207467086578463,-5596.30694118788,2109
"3450",0.268629486810541,0.586412891118742,0.296241461481589,0.117345647399669,0.208522198465228,-5595.68236613379,2109
"3451",0.294496755773473,0.64619164676395,0.267065310965264,0.0867430422707867,0.207032726115624,-5596.7627393551,2109
"3452",0.299086468027937,0.644929339510977,0.264363193127315,0.0907074673617078,0.167633900074828,-5597.43499418208,2109
"3453",0.273315557240934,0.604393229838432,0.278209373753303,0.117397396408265,0.220196846160975,-5595.21658455123,2109
"3454",0.291276159484052,0.638022762448236,0.266055765396303,0.0959214721554617,0.205700752919547,-5595.28614312545,2109
"3455",0.285299255484205,0.583211666437635,0.292147825442235,0.124640508120129,0.21258549473597,-5596.14648017322,2109
"3456",0.264109521897954,0.591649040724781,0.293758115488526,0.114592843786693,0.201251743795368,-5596.95539429478,2109
"3457",0.268024908294804,0.562769152933785,0.309220075636576,0.128010771429639,0.268415794519816,-5599.09411267863,2109
"3458",0.265168504631287,0.561554407085498,0.306816150766737,0.131629442147765,0.243771284762281,-5596.08299896055,2109
"3459",0.288075257148314,0.668300181594569,0.241504764331312,0.0901950540741192,0.166947672921388,-5601.46716291406,2109
"3460",0.282985780467126,0.616376914349792,0.281567051620204,0.102056034030004,0.208158683372041,-5595.4845373583,2109
"3461",0.260635184794695,0.57999878348354,0.301053073720245,0.118948142796215,0.205134290053117,-5597.27074594962,2109
"3462",0.27693331619863,0.607017568187376,0.279477770501962,0.113504661310662,0.235442742485785,-5595.74000639943,2109
"3463",0.262285363771297,0.577262152486418,0.29559197090273,0.127145876610852,0.207979080799802,-5595.81494394838,2109
"3464",0.26759224328982,0.56522225772519,0.308321542325788,0.126456199949022,0.200425039594452,-5597.11894861402,2109
"3465",0.288071296865666,0.609461160703107,0.275565105578699,0.114973733718194,0.223058052088971,-5595.69985893121,2109
"3466",0.271646656162536,0.584678656013116,0.294629564851063,0.120691779135821,0.244473172441204,-5596.01647546407,2109
"3467",0.31868889670513,0.674288666848882,0.242740488928208,0.0829708442229106,0.175926832403713,-5597.78129455162,2109
"3468",0.31433981579459,0.675148495221413,0.24793737573353,0.0769141290450566,0.221769300512384,-5600.54128067399,2109
"3469",0.288053074940292,0.638209500788622,0.264325120794988,0.0974653784163901,0.207809264019451,-5595.43373656001,2109
"3470",0.276106210195735,0.608530803496566,0.283991169331535,0.1074780271719,0.195113847382198,-5595.83170911235,2109
"3471",0.279514179265021,0.617319900657115,0.275068395218575,0.10761170412431,0.203099313272058,-5594.99771296737,2109
"3472",0.300842597119411,0.637784780143196,0.270768943203644,0.0914462766531599,0.220623020851638,-5597.55812885838,2109
"3473",0.290067998744418,0.603321839584986,0.284805673501509,0.111872486913506,0.230081486964209,-5596.40811945606,2109
"3474",0.253216060266832,0.569852300055066,0.292451298027149,0.137696401917785,0.213970434847425,-5597.9294109235,2109
"3475",0.255010571953802,0.540338429877816,0.313650167073219,0.146011403048965,0.221154571294781,-5597.22359013267,2109
"3476",0.262242456809941,0.581366693127761,0.295354841542193,0.123278465330046,0.20353569462933,-5596.20619827817,2109
"3477",0.282210697646358,0.657758610483002,0.249001911887336,0.0932394776296621,0.225035379084709,-5600.2577564186,2109
"3478",0.292338630135991,0.626096512552792,0.266230698242607,0.107672789204601,0.210069669126337,-5595.49975713243,2109
"3479",0.265712638277214,0.594197666280164,0.28661567046178,0.119186663258056,0.19506473249517,-5596.54891795372,2109
"3480",0.293480878993902,0.621174353812677,0.27226973728012,0.106555908907203,0.177524281821769,-5596.5007506392,2109
"3481",0.285889015552077,0.603260174856038,0.289262942255986,0.107476882887975,0.225069084230585,-5596.27824872452,2109
"3482",0.268186909548368,0.576941970639653,0.288706018715157,0.13435201064519,0.192731938193157,-5597.84754414221,2109
"3483",0.314248028701878,0.658841742534531,0.262517461645659,0.0786407958198093,0.19560592026527,-5598.3755031057,2109
"3484",0.308468734023364,0.677320112682138,0.249257442079464,0.0734224452383984,0.192420315387911,-5597.46610523708,2109
"3485",0.256642513416517,0.56949346490724,0.307467164788903,0.123039370303858,0.241804072132665,-5597.46273229259,2109
"3486",0.302646450523704,0.660211035564639,0.240304437365278,0.0994845270700831,0.186259219405465,-5599.49100519429,2109
"3487",0.294403667140773,0.667813277120521,0.251085596330507,0.081101126548972,0.198419075572,-5597.46016666924,2109
"3488",0.321364278698196,0.657425456025832,0.252999670818283,0.0895748731558852,0.207019284485232,-5599.55874977978,2109
"3489",0.28034576424914,0.593448615749799,0.285798874592544,0.120752509657657,0.186042096680021,-5596.42863814779,2109
"3490",0.26882024324158,0.569499811077357,0.298200790206807,0.132299398715835,0.216560592802681,-5595.45226565261,2109
"3491",0.307646889645654,0.681719496579338,0.238325651363293,0.0799548520573687,0.183552941198749,-5597.28736909246,2109
"3492",0.254184856190307,0.563716440743905,0.303244046246759,0.133039513009335,0.20787816626585,-5597.05088849693,2109
"3493",0.272167131531719,0.583757273855273,0.288656281719759,0.127586444424968,0.193835203477279,-5596.40058929796,2109
"3494",0.253253318452399,0.539418920634598,0.311639286761388,0.148941792604014,0.217534680390923,-5597.87491917102,2109
"3495",0.308292321088126,0.656145455924966,0.260885503540292,0.0829690405347415,0.211403461657933,-5597.85554586929,2109
"3496",0.292597759797659,0.629344438492327,0.267717941418777,0.102937620088896,0.206569404390127,-5595.03402091365,2109
"3497",0.268113118140837,0.588679408902063,0.285073561120247,0.12624702997769,0.189538845897209,-5597.19162479421,2109
"3498",0.258435199836282,0.535631949836841,0.321523831208383,0.142844218954776,0.214825163569826,-5598.2546376059,2109
"3499",0.299573681291252,0.628723794290322,0.270761379830086,0.100514825879592,0.21276457420631,-5595.95766328844,2109
"3500",0.294834565612499,0.602259061475928,0.280971990719271,0.116768947804801,0.226639784945801,-5597.22648537796,2109
"3501",0.296205549113063,0.667702486884731,0.24269014024616,0.0896073728691089,0.199739582195013,-5597.66498763601,2109
"3502",0.267318923788184,0.598863147273955,0.287427430958588,0.113709421767457,0.205752091128286,-5595.93528567711,2109
"3503",0.277115039178634,0.585554976248741,0.2904023719536,0.124042651797658,0.206488225347038,-5595.19097600622,2109
"3504",0.302732877768029,0.645166441206452,0.264326510289412,0.0905070485041365,0.204262483619236,-5596.03680616442,2109
"3505",0.286718960353399,0.623918060917752,0.270808924955082,0.105273014127166,0.221160475352183,-5595.36209726721,2109
"3506",0.300242839980454,0.622591257912436,0.275294228035899,0.102114514051665,0.198889394769764,-5595.94352351515,2109
"3507",0.258053085630254,0.557979178222171,0.299341428416611,0.142679393361218,0.23097935312606,-5596.6778740552,2109
"3508",0.284588370014452,0.605814598433542,0.284752475126588,0.109432926439871,0.194617851879307,-5595.35156199231,2109
"3509",0.279705462672675,0.59150606963726,0.290691811587089,0.117802118775651,0.212726819466794,-5594.91380805857,2109
"3510",0.299539369329679,0.649567510237108,0.252934685067266,0.0974978046956259,0.183045058489498,-5596.55298230945,2109
"3511",0.281071479778217,0.603800077469913,0.284940151258871,0.111259771271217,0.236471564149054,-5596.01414959555,2109
"3512",0.300116429951865,0.647913956331285,0.263428114527379,0.088657929141336,0.20821469320327,-5596.24537884064,2109
"3513",0.302110403188723,0.664967069621168,0.252263412006645,0.0827695183721877,0.153684528161777,-5599.77328747197,2109
"3514",0.29482535454757,0.647037802184467,0.257049870165393,0.0959123276501394,0.186674217270684,-5595.83282521202,2109
"3515",0.306950951892846,0.664717100629133,0.255773068983305,0.0795098303875627,0.201800114199321,-5597.12282399018,2109
"3516",0.286189284787259,0.613194310968001,0.281629251947094,0.105176437084905,0.208883480585258,-5595.0629672246,2109
"3517",0.286434521066654,0.621856097735938,0.266440862240075,0.111703040023988,0.197348380087099,-5595.80389690973,2109
"3518",0.272039060841475,0.587911117683224,0.288086166884389,0.124002715432387,0.204378791685088,-5595.25287494272,2109
